"passenger_count","trip_distance","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
1,2.67,1,11,0,0.5,3,5.54,0.3,20.34
1,7.8,1,26,0,0.5,9.7,5.54,0.3,42.04
1,9.46,1,31,0,0.5,7.47,5.54,0.3,44.81
1,15.9,1,43,0,0.5,7,5.54,0.3,56.34
1,19.81,1,52,0,0.5,8,5.54,0.3,66.34
1,11.7,1,37,0,0.5,8.66,5.54,0.3,52
1,20.6,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.82,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.93,1,52,0,0.5,20,5.54,0.3,78.34
2,2.09,1,52,0,0.5,14.58,5.54,0.3,72.92
1,2.6,1,9.5,0,0.5,3.15,5.54,0.3,18.99
1,14.1,1,49.5,1,0.5,17.05,5.54,0.3,73.89
1,18.3,1,52,0,0.5,6.66,5.54,0.3,65
1,8.1,1,24,0,0.5,6.07,5.54,0.3,36.41
2,18,1,52,0,0.5,11.65,5.54,0.3,69.99
1,5.09,1,20,0,0.5,5.27,5.54,0.3,31.61
1,10.14,1,30,0,0.5,7.27,5.54,0.3,43.61
1,18.87,1,52,0,0.5,17.5,5.54,0.3,75.84
1,3.4,1,12.5,0,0.5,3.77,5.54,0.3,22.61
1,11.14,1,35,0,0.5,10,5.54,0.3,51.34
1,19,1,52,0,0.5,11.65,5.54,0.3,69.99
2,17.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.5,1,34.5,1,0.5,8.35,5.54,0.3,50.19
1,16.55,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2.1,1,8.5,0,0.5,2.95,5.54,0.3,17.79
2,16.94,1,52,0,0.5,5,5.54,0.3,63.34
3,14.93,1,44,0,0.5,10.07,5.54,0.3,60.41
2,15.66,1,44,0,0.5,33.33,12.5,0.3,90.63
1,12.8,1,38.5,0,0.5,10,5.54,0.3,54.84
1,10.06,1,28.5,0,0.5,5,5.54,0.3,39.84
1,19.3,1,52,0,0.5,11.65,5.54,0.3,69.99
2,16.84,1,52,0,0.5,9.9,5.54,0.3,68.24
1,9.44,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,9.7,1,30,0,0.5,7.25,5.54,0.3,43.59
1,10.67,1,34.5,0,0.5,8.17,5.54,0.3,49.01
3,5.5,1,22,0,0.5,7.05,5.54,0.3,35.39
1,10.9,1,35.5,0,0.5,8.36,5.54,0.3,50.2
3,9.6,1,28.5,0,0.5,6.95,5.54,0.3,41.79
1,2.86,1,11,0,0.5,2.6,5.54,0.3,19.94
1,16.23,1,52,0,0.5,14.58,5.54,0.3,72.92
1,17.76,1,52,0,0.5,5.83,5.54,0.3,64.17
2,2.98,1,12.5,0,0.5,3,5.54,0.3,21.84
2,3.56,1,52,0,0.5,6.66,5.54,0.3,65
1,18.93,1,52,0,0.5,14.58,5.54,0.3,72.92
1,11.05,1,33,0,0.5,7.87,5.54,0.3,47.21
1,17.7,1,52,0,0.5,5,5.54,0.3,63.34
1,19.41,1,52,0,0.5,14.58,5.54,0.3,72.92
1,18.11,1,52,0,0.5,7,5.54,0.3,65.34
1,19.8,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.2,1,29.5,0,0.5,6.7,5.54,0.3,42.54
1,5.4,1,21.5,0.5,0.5,6,5.54,0.3,34.34
1,9.4,1,27,0,0.5,3.66,5.54,0.3,37
2,8.1,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
1,5.2,1,17.5,0.5,0.5,4.85,5.55,0.3,29.2
1,19.82,1,52,0,0.5,12,5.54,0.3,70.34
1,17.37,1,52,0,0.5,11.67,5.54,0.3,70.01
3,10.23,1,32.5,0.5,0.5,9.84,5.54,0.3,49.18
1,17.85,1,52,0,0.5,14.58,5.54,0.3,72.92
2,3.22,1,12.5,0.5,0.5,3.87,5.54,0.3,23.21
1,7.84,1,24,0.5,0.5,5.5,5.54,0.3,36.34
1,6,1,21,0.5,0.5,8.35,5.54,0.3,36.19
1,10.98,1,31.5,0.5,0.5,7.67,5.54,0.3,46.01
1,2.8,1,11.5,0.5,0.5,4.55,5.54,0.3,22.89
2,4.8,1,20,0.5,0.5,8.05,5.54,0.3,34.89
2,23.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,16.17,1,52,0,0.5,6.66,5.54,0.3,65
1,2.1,1,9,0.5,0.5,3.15,5.54,0.3,18.99
1,3.6,1,15.5,0.5,0.5,2.5,5.54,0.3,24.84
1,18.2,1,52,0,0.5,5,5.54,0.3,63.34
2,8.27,1,26,0.5,0.5,5,5.54,0.3,37.84
2,5.56,1,18,0.5,0.5,3,5.54,0.3,27.84
1,10.05,1,32,0.5,0.5,5,5.54,0.3,43.84
1,24.11,1,66.5,0.5,0.5,18.34,5.54,0.3,91.68
1,17.2,1,52,0,0.5,9,5.54,0.3,67.34
2,20.1,1,52,0,0.5,10,5.54,0.3,68.34
2,8.4,1,24.5,0.5,0.5,4,5.54,0.3,35.34
1,20.66,1,52,0,0.5,11.67,5.54,0.3,70.01
2,19.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,17.7,1,52,0,0.5,14.55,5.54,0.3,72.89
1,8.9,1,26.5,0.5,0.5,6.65,5.54,0.3,39.99
2,19.07,1,52,0,0.5,10,5.54,0.3,68.34
1,4.86,1,14.5,0.5,0.5,3,5.54,0.3,24.34
1,17.77,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.1,1,27,0.5,0.5,6.75,5.54,0.3,40.59
1,17.9,1,52,0,0.5,11.66,5.54,0.3,70
2,20.3,1,52,0,0.5,14.55,5.54,0.3,72.89
1,16.2,1,52,0,0.5,11.66,5.54,0.3,70
1,17.09,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.17,1,27,0.5,0.5,8.46,5.54,0.3,42.3
2,17.4,1,52,0,0.5,8,5.54,0.3,66.34
1,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
3,9.06,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,4.23,1,17,0.5,0.5,7.15,5.54,0.3,30.99
1,16.33,1,45,0.5,0.5,12.96,5.54,0.3,64.8
2,11.6,1,33.5,0.5,0.5,12.1,5.54,0.3,52.44
2,4.26,1,15,0.5,0.5,4.37,5.54,0.3,26.21
1,19,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.3,1,29,0.5,0.5,7.15,5.54,0.3,42.99
3,11.5,1,36,0.5,0.5,8.55,5.54,0.3,51.39
1,8,1,36,0.5,0.5,10.7,5.54,0.3,53.54
1,8.38,1,24,0.5,0.5,5,5.54,0.3,35.84
2,15.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.41,1,28,0.5,0.5,6.97,5.54,0.3,41.81
1,8.8,1,26.5,0.5,0.5,5,5.54,0.3,38.34
1,7.72,1,24,0.5,0.5,6.17,5.54,0.3,37.01
2,18.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.6,1,52,0,0.5,10,5.54,0.3,68.34
3,19.1,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.96,1,52,0,0.5,14.58,5.54,0.3,72.92
1,16.7,1,52,0,0.5,8.75,5.54,0.3,67.09
1,8.8,1,26,0.5,0.5,6.57,5.54,0.3,39.41
1,18.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,18.54,1,52,0,0.5,14.58,5.54,0.3,72.92
1,17.77,1,52,0,0.5,5,5.54,0.3,63.34
1,10.84,1,35,0.5,0.5,6.08,5.54,0.3,47.92
1,17.8,1,52,0,0.5,11.65,5.54,0.3,69.99
2,8.8,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
1,8.2,1,24,0.5,0.5,4,5.54,0.3,34.84
1,19.41,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.4,1,26.5,0.5,0.5,6.65,5.54,0.3,39.99
1,8.37,1,24.5,0.5,0.5,5.67,2.54,0.3,34.01
1,5,1,19,0.5,0.5,5.15,5.54,0.3,30.99
1,8,1,24.5,0.5,0.5,5,5.54,0.3,36.34
1,19,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.79,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.8,1,27.5,0.5,0.5,7,5.54,0.3,41.34
2,7.55,1,24,0.5,0.5,7.71,5.54,0.3,38.55
2,8.3,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
2,9.1,1,27.5,0.5,0.5,10.3,5.54,0.3,44.64
2,20.8,1,52,0,0.5,11.65,5.54,0.3,69.99
3,20.7,1,52,0,0.5,1.5,5.54,0.3,59.84
2,2.67,1,55,0,0.5,13.26,10.5,0.3,79.56
1,8.2,1,24,0.5,0.5,6.15,5.54,0.3,36.99
1,19.89,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.95,1,40,0.5,0.5,2,5.54,0.3,48.84
1,9,1,26.5,0.5,0.5,6.65,5.54,0.3,39.99
1,2.98,1,11.5,0.5,0.5,2,5.54,0.3,20.34
1,18.8,1,52,0,0.5,2,5.54,0.3,60.34
1,8.9,1,26.5,0.5,0.5,2,5.54,0.3,35.34
1,10.07,1,30.5,0.5,0.5,7.47,5.54,0.3,44.81
3,12.26,1,35.5,0.5,0.5,8.47,5.54,0.3,50.81
2,9.3,1,28,0.5,0.5,7.95,2.54,0.3,39.79
1,18.8,1,52,0,0.5,5.8,5.54,0.3,64.14
1,19,1,52,0,0.5,6,5.54,0.3,64.34
1,18,1,52,0,0.5,5,5.54,0.3,63.34
1,17.28,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9.2,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
1,10.1,1,31,0.5,0.5,6.5,5.54,0.3,44.34
1,17.9,1,52,0,0.5,1,5.54,0.3,59.34
1,20.31,1,52,0,0.5,10,5.54,0.3,68.34
1,20.3,1,52,0,0.5,1,5.54,0.3,59.34
1,9,1,28.5,0.5,0.5,5,5.54,0.3,40.34
2,18.4,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16,1,52,0,0.5,10,5.54,0.3,68.34
1,19.9,1,52,0,0.5,6.5,5.54,0.3,64.84
2,4.2,1,18.5,0.5,0.5,5.05,5.54,0.3,30.39
1,18.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.4,1,27,0.5,0.5,6.75,5.54,0.3,40.59
2,17.9,1,52,0,0.5,5,5.54,0.3,63.34
1,11.41,1,37,0.5,0.5,10.96,5.54,0.3,54.8
1,8.2,1,29.5,0.5,0.5,5,5.54,0.3,41.34
1,3.6,1,14,0.5,0.5,4.15,5.54,0.3,24.99
2,17.9,1,52,0,0.5,6,5.54,0.3,64.34
1,9.8,1,27,0.5,0.5,10.15,5.54,0.3,43.99
2,17.31,1,52,0,0.5,8,5.54,0.3,66.34
1,2.53,1,10.5,0.5,0.5,3.47,5.54,0.3,20.81
2,10.2,1,31,0.5,0.5,5,5.54,0.3,42.84
1,9.2,1,26,0.5,0.5,6.55,5.54,0.3,39.39
2,18.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.3,1,52,0,0.5,14.55,5.54,0.3,72.89
1,9.72,1,29,0.5,0.5,5,5.54,0.3,40.84
3,7.67,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,11.72,1,41,0.5,0.5,7,5.54,0.3,54.84
2,17.53,1,52,0,0.5,11.67,5.54,0.3,70.01
2,21.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.5,1,27,0.5,0.5,6.76,5.54,0.3,40.6
1,11.8,1,36,0.5,0.5,5,5.54,0.3,47.84
2,17.4,1,52,0,0.5,1,5.54,0.3,59.34
1,6.19,1,19.5,0.5,0.5,5.27,5.54,0.3,31.61
2,8.5,1,29.5,0.5,0.5,7.26,5.54,0.3,43.6
1,4.4,1,14.5,0.5,0.5,4.25,5.54,0.3,25.59
2,10.4,1,35.5,0.5,0.5,8.45,5.54,0.3,50.79
1,21.96,1,52,0,0.5,5.5,5.54,0.3,63.84
1,17.02,1,52,0,0.5,11.67,5.54,0.3,70.01
2,16,1,44,0.5,0.5,10.15,5.54,0.3,60.99
2,3.37,1,14.5,0.5,0.5,4.27,5.54,0.3,25.61
1,17.95,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.19,1,23.5,0.5,0.5,4,5.54,0.3,34.34
2,19.2,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2.5,1,12,0.5,0.5,3,5.54,0.3,21.84
1,9.6,1,34,0.5,0.5,4.08,5.54,0.3,44.92
2,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.6,1,31,0.5,0.5,7.55,5.54,0.3,45.39
1,14.59,1,42.5,0.5,0.5,9.87,5.54,0.3,59.21
3,9,1,26,0.5,0.5,4,5.54,0.3,36.84
1,19.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,3.2,1,14.5,0.5,0.5,4.25,5.54,0.3,25.59
1,9,1,29,0.5,0.5,5,5.54,0.3,40.84
1,17.58,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.52,1,23.5,0.5,0.5,6.07,5.54,0.3,36.41
1,1.98,1,52,0,0.5,11.67,5.54,0.3,70.01
2,3.4,1,14,0.5,0.5,2,5.54,0.3,22.84
3,8.6,1,25,0.5,0.5,6.35,5.54,0.3,38.19
1,2.3,1,11.5,0.5,0.5,3.55,5,0.3,21.35
1,1.33,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.53,1,31,0.5,0.5,9.46,5.54,0.3,47.3
1,12.4,1,39,0.5,0.5,5,5.54,0.3,50.84
1,6.5,1,22.5,0.5,0.5,3,5.54,0.3,32.34
1,3.8,1,14.5,0.5,0.5,2.5,5.54,0.3,23.84
2,9.6,1,28,0.5,0.5,8.7,5.54,0.3,43.54
1,9.4,1,28,0.5,0.5,6.95,5.54,0.3,41.79
1,10.04,1,30,0.5,0.5,7.37,5.54,0.3,44.21
2,3.29,1,16.5,0.5,0.5,4.67,5.54,0.3,28.01
1,8.6,1,25,0.5,0.5,6.35,5.54,0.3,38.19
1,21.35,1,90,0,0.5,7,18.04,0.3,115.84
1,8.4,1,26,0.5,0.5,6.55,5.54,0.3,39.39
1,5.38,1,18.5,0.5,0.5,5.07,5.54,0.3,30.41
1,8.25,1,24,0.5,0.5,3,5.54,0.3,33.84
1,3.54,1,16,0.5,0.5,5.71,5.54,0.3,28.55
1,10.4,1,37.5,0.5,0.5,11.05,5.54,0.3,55.39
1,7.4,1,21.5,0.5,0.5,5.65,5.54,0.3,33.99
2,9.2,1,27,0.5,0.5,6.75,5.54,0.3,40.59
1,17.71,1,48.5,0.5,0.5,5,5.54,0.3,60.34
1,21.16,1,58,0.5,0.5,18.98,16.62,0.3,94.9
2,9.26,1,28.5,0.5,0.5,3.66,5.54,0.3,39
1,9.7,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
3,10.99,1,35,0.5,0.5,8.37,5.54,0.3,50.21
2,4.57,1,19.5,0.5,0.5,3.95,5.54,0.3,30.29
2,8.9,1,28.5,0.5,0.5,4,5.54,0.3,39.34
1,9.04,1,30,0.5,0.5,9.21,5.54,0.3,46.05
1,6.41,1,23,0.5,0.5,4.48,5.54,0.3,34.32
2,8.3,1,31,0.5,0.5,5,5.54,0.3,42.84
1,2.92,1,16,0.5,0.5,4.57,5.54,0.3,27.41
1,2.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,3.6,1,15.5,0.5,0.5,4.45,5.54,0.3,26.79
1,15.79,1,46,0.5,0.5,13.21,5.54,0.3,66.05
1,14.1,1,41.5,0.5,0.5,12.08,5.54,0.3,60.42
1,5.2,1,20,0.5,0.5,5.36,5.54,0.3,32.2
2,6.5,1,21,0.5,0.5,2,5.54,0.3,29.84
1,18.99,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2.69,1,11,0.5,0.5,1,5.54,0.3,18.84
1,11.1,1,42,0.5,0.5,30,5.54,0.3,78.84
1,6.42,1,24,0.5,0.5,6.17,5.54,0.3,37.01
1,8.5,1,25.5,0.5,0.5,6.45,5.54,0.3,38.79
1,9,1,30,0.5,0.5,7.35,5.54,0.3,44.19
1,10.3,1,30.5,0.5,0.5,7.45,5.54,0.3,44.79
1,11.21,1,34,0.5,0.5,19.03,5.54,0.3,59.87
2,16.17,1,44.5,0.5,0.5,10.27,5.54,0.3,61.61
2,17.4,1,52,0,0.5,14.55,5.54,0.3,72.89
2,8.31,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
1,17.48,1,52,0,0.5,11.67,5.54,0.3,70.01
1,6.4,1,20.5,0.5,0.5,5.45,5.54,0.3,32.79
2,7.06,1,22.5,0.5,0.5,5.87,5.54,0.3,35.21
1,17.6,1,52,0,0.5,8,5.54,0.3,66.34
1,8.4,1,27,0.5,0.5,6.75,5.54,0.3,40.59
1,17.4,1,46.5,0.5,0.5,10.65,5.54,0.3,63.99
1,3.25,1,12,0.5,0.5,5.65,5.54,0.3,24.49
2,7.9,1,26.5,0.5,0.5,8.3,5.54,0.3,41.64
1,4.3,1,15.5,0.5,0.5,4.45,5.54,0.3,26.79
1,9.3,1,27.5,0.5,0.5,7.8,2.54,0.3,39.14
2,18.53,1,52,0,0.5,11.67,5.54,0.3,70.01
2,11.6,1,33.5,0.5,0.5,10.08,5.54,0.3,50.42
1,18.89,1,51,0.5,0.5,11.57,5.54,0.3,69.41
2,9.68,1,30,0.5,0.5,11.05,5.54,0.3,47.89
2,3.8,1,13,0.5,0.5,2.16,5.54,0.3,22
1,5.6,1,18.5,0.5,0.5,4,5.54,0.3,29.34
1,5.4,1,18,0.5,0.5,4.95,5.54,0.3,29.79
1,5.24,1,19,0.5,0.5,5.17,5.54,0.3,31.01
1,8.75,1,27,0.5,0.5,6.77,5.54,0.3,40.61
1,9.26,1,28,0.5,0.5,5,5.54,0.3,39.84
1,20.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,11.4,1,32,0.5,0.5,9.95,16.62,0.3,59.87
1,3.07,1,12,0.5,0.5,1,5.54,0.3,19.84
3,13.53,1,40.5,0.5,0.5,9.47,5.54,0.3,56.81
1,10.75,1,33,0.5,0.5,5.55,5.54,0.3,45.39
1,3.3,1,12,0.5,0.5,3.75,5.54,0.3,22.59
1,5.9,1,22,0.5,0.5,5.76,5.54,0.3,34.6
3,3.1,1,12,0.5,0.5,4.7,5.54,0.3,23.54
1,19.1,1,51.5,0.5,0.5,4,11.08,0.3,67.88
2,3.2,1,11.5,0.5,0.5,2,5.54,0.3,20.34
3,9.8,1,33.5,0.5,0.5,10.05,5.54,0.3,50.39
1,17.35,1,49.5,0.5,0.5,10.67,2.54,0.3,64.01
1,10.3,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
1,5.64,1,17,0.5,0.5,5.96,5.54,0.3,29.8
2,8.13,1,26.5,0.5,0.5,6.67,5.54,0.3,40.01
1,4,1,14,0.5,0.5,1,5.54,0.3,21.84
1,19.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,2.9,1,13.5,0.5,0.5,4.05,5.54,0.3,24.39
2,3.2,1,12,0.5,0.5,4.7,5.54,0.3,23.54
1,6.8,1,20,0.5,0.5,5.35,5.54,0.3,32.19
2,5.36,1,60,0,0.5,5,10.5,0.3,76.3
1,11.1,1,32,0.5,0.5,8.95,2.54,0.3,44.79
1,9.1,1,28,0.5,0.5,6.97,5.54,0.3,41.81
2,8.47,1,25.5,0.5,0.5,2,5.54,0.3,34.34
1,13.86,1,38.5,0.5,0.5,11.34,5.54,0.3,56.68
1,12.8,1,36,0.5,0.5,8.55,5.54,0.3,51.39
1,8.3,1,25,0.5,0.5,6.35,5.54,0.3,38.19
1,11.71,1,33.5,0.5,0.5,8.58,8.08,0.3,51.46
1,17.02,1,52,0,0.5,11.67,5.54,0.3,70.01
1,3.1,1,11,0.5,0.5,3.56,5.54,0.3,21.4
1,5.06,1,16,0.5,0.5,4.57,5.54,0.3,27.41
2,7.74,1,60,0,0.5,14.66,12.5,0.3,87.96
2,10.26,1,30,0.5,0.5,5,5.54,0.3,41.84
1,3.56,1,13.5,0.5,0.5,3.05,5.54,0.3,23.39
1,4.7,1,16,0.5,0.5,5.7,5.54,0.3,28.54
2,8.4,1,27,0.5,0.5,1.5,5.54,0.3,35.34
1,7.21,1,22.5,0.5,0.5,5.87,5.54,0.3,35.21
1,5.6,1,17.5,0.5,0.5,4.87,5.54,0.3,29.21
1,20.4,1,52,0,0.5,6,5.54,0.3,64.34
1,9.53,1,27.5,0.5,0.5,5,5.54,0.3,39.34
1,16.1,1,44,0.5,0.5,12.35,16.62,0.3,74.27
2,17.3,1,49.5,0.5,0.5,11.25,5.54,0.3,67.59
1,12.6,1,36,0.5,0.5,8.55,5.54,0.3,51.39
1,10.23,1,29.5,0.5,0.5,4,5.54,0.3,40.34
1,10.98,1,30,0.5,0.5,7.37,5.54,0.3,44.21
1,15.73,1,52,0,0.5,5,5.54,0.3,63.34
1,19.3,1,52,0,0.5,5,5.54,0.3,63.34
2,9.5,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
1,7.67,1,22.5,0.5,0.5,5,5.54,0.3,34.34
2,10.7,1,31,0.5,0.5,7.55,5.54,0.3,45.39
1,9.8,1,28,0.5,0.5,3.16,5.54,0.3,38
1,5.9,1,20,0.5,0.5,5.37,5.54,0.3,32.21
1,17.31,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.22,1,23.5,0.5,0.5,2,5.54,0.3,32.34
1,10.23,1,29.5,0.5,0.5,4,5.54,0.3,40.34
1,16.1,1,52,0,0.5,2,5.54,0.3,60.34
1,17.92,1,52,0,0.5,6.66,5.54,0.3,65
1,10,1,28,0.5,0.5,8.7,5.54,0.3,43.54
1,17.66,1,48,0.5,0.5,12.08,11.08,0.3,72.46
2,10.1,1,30,0.5,0.5,2.16,5.54,0.3,39
1,10.2,1,29,0.5,0.5,7,5.54,0.3,42.84
1,16.36,1,45.5,0.5,0.5,10.47,5.54,0.3,62.81
2,9.2,1,27,0.5,0.5,6.75,5.54,0.3,40.59
2,8.2,1,24,0.5,0.5,6.17,5.54,0.3,37.01
1,8.51,1,25.5,0.5,0.5,6.47,5.54,0.3,38.81
2,17.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,16.4,1,52,0,0.5,11.66,5.54,0.3,70
1,19.96,1,52,0,0.5,11.67,5.54,0.3,70.01
1,3.8,1,52,0,0.5,2,5.54,0.3,60.34
2,16.8,1,52,0,0.5,11.65,5.54,0.3,69.99
1,12.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.11,1,26,0.5,0.5,6.57,5.54,0.3,39.41
1,9.1,1,26,0,0.5,6.45,5.54,0.3,38.79
1,11.72,1,34,0,0.5,5.5,5.54,0.3,45.84
1,19.6,1,52,0,0.5,1,5.54,0.3,59.34
1,16.8,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.11,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.6,1,32,0,0.5,7.65,5.54,0.3,45.99
1,8.6,1,24.5,0.5,0.5,6.25,5.54,0.3,37.59
2,17.19,1,52,0,0.5,6,5.54,0.3,64.34
1,20.38,1,52,0,0.5,11.67,5.54,0.3,70.01
2,11.2,1,31.5,0,0.5,7.55,5.54,0.3,45.39
3,7.79,1,23,0,0.5,4.4,5.54,0.3,33.74
1,9.29,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,16.1,1,52,0,0.5,11.66,5.54,0.3,70
1,19.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,20.8,1,52,0,0.5,8,5.54,0.3,66.34
1,17.5,1,52,0,0.5,11.67,5.54,0.3,70.01
1,23.5,1,63,0,0.5,13.85,5.54,0.3,83.19
3,19.06,1,52,0,0.5,11.67,5.54,0.3,70.01
1,15.3,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10.7,1,30,0,0.5,5,5.54,0.3,41.34
2,9.1,1,26.5,0,0.5,5,5.54,0.3,37.84
1,15.3,1,42,0,0.5,9.65,5.54,0.3,57.99
1,11.1,1,31.5,0,0.5,7.55,5.54,0.3,45.39
1,8.9,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,9.44,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,16.3,1,52,0,0.5,9,5.54,0.3,67.34
1,8.51,1,24,0,0.5,6.07,5.54,0.3,36.41
2,11.81,1,34.5,0,0.5,8.17,5.54,0.3,49.01
2,9.8,1,29,0,0.5,7.05,5.54,0.3,42.39
1,12.38,1,35.5,0,0.5,8.37,5.54,0.3,50.21
2,10.1,1,29.5,0,0.5,7.17,5.54,0.3,43.01
3,11.2,1,31.5,0,0.5,7.55,5.54,0.3,45.39
2,16.1,1,52,0,0.5,11.65,5.54,0.3,69.99
1,18.8,1,52,0,0.5,8,5.54,0.3,66.34
1,17.96,1,52,0,0.5,5,5.54,0.3,63.34
1,19.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,6.8,1,19.5,0,0.5,6.45,5.54,0.3,32.29
1,13,1,38,0,0.5,6.65,5.54,0.3,50.99
3,12.6,1,36.5,0,0.5,8.55,5.54,0.3,51.39
1,7.72,1,25,0,0.5,2,5.54,0.3,33.34
1,9.52,1,29.5,0,0.5,8.96,5.54,0.3,44.8
1,16.89,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.2,1,22,0,0.5,3.5,5.54,0.3,31.84
1,17.51,1,52,0,0.5,5,5.54,0.3,63.34
2,10.1,1,29.5,0,0.5,10,5.54,0.3,45.84
1,17.24,1,52,0,0.5,11.67,5.54,0.3,70.01
1,13.94,1,39.5,0,0.5,9.17,5.54,0.3,55.01
1,10.6,1,32,0,0.5,6,5.54,0.3,44.34
1,16.96,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.61,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.2,1,30,0,0.5,7.25,5.54,0.3,43.59
2,9.3,1,27.5,0,0.5,7.5,5.54,0.3,41.34
1,11.43,1,33.5,0,0.5,11.95,5.54,0.3,51.79
2,22.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.54,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,9,1,26.5,0,0.5,8.21,5.54,0.3,41.05
1,11.96,1,36,0,0.5,10.58,5.54,0.3,52.92
2,10.19,1,31.5,0,0.5,7.57,5.54,0.3,45.41
1,16.7,1,52,0,0.5,10,5.54,0.3,68.34
1,6.6,1,20,0,0.5,6.55,5.54,0.3,32.89
1,21,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.8,1,29,0,0.5,5,5.54,0.3,40.34
1,10.42,1,30,0,0.5,3,5.54,0.3,39.34
1,10.24,1,31,0,0.5,7.47,5.54,0.3,44.81
1,11.68,1,34,0,0.5,5,5.54,0.3,45.34
1,11.1,1,31,0,0.5,5,5.54,0.3,42.34
1,16.88,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.3,1,24.5,0,0.5,6.15,5.54,0.3,36.99
1,9.3,1,27,0,0.5,3.33,5.54,0.3,36.67
1,16.74,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18.73,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.08,1,21,0,0.5,3,5.54,0.3,30.34
1,17.33,1,52,0,0.5,17.5,5.54,0.3,75.84
1,9.43,1,52,0,0.5,5.83,5.54,0.3,64.17
1,18.51,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.5,1,35,0,0.5,0.1,5.54,0.3,41.44
1,9.4,1,26.5,0,0.5,8.2,5.54,0.3,41.04
2,10.07,1,29,0,0.5,8.84,5.54,0.3,44.18
1,14.7,1,41.5,0,0.5,9.57,5.54,0.3,57.41
1,20.54,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.97,1,52,0,0.5,11.67,5.54,0.3,70.01
